tbttt ttmbt bbbqb tttbt ttbtt tbttt ttttb ttbht ttttt ttbtb tttmq mttbb ttbtt btttt btttt bthtt 
htttt tttbt btttt ttbtb tbbtb tmbtb tbttt tbtht ttbtt ttbmb htttb ttbtt tthbb btttt btbtm tttbb 
tbmtt ttmbt ttttt bthbt ttttm ttbtt bbttt bttmm ttbbt ttbht tttbt bbttm ttmbt ttttt ttbtb bttmt 
tttwt tbttt tttmt tbbbh tttmb bbbtb mtttt tbttt bhbtt ttmbm qtttt mbmbt btttt ttttb tbmtt tttbb 
tttbt ttttt ttttm bbbtb ttttt tthtt ttbtt ttttt tthtt tbttb tthtm thbtt ttbty tthtt tttbt tbbbb 
mhbmt btttt ttttt ttttm ttttb tbttt ttttb ttbtt btttt tmttt tmttt bmhtb htbtt ttbtt bmmth tttbt 
ttttb ttmbt ttttt btbmt bttbt ttttb tbbbb tbttt tbttt bttbt ttttt ttttt btbtt mthtt tbtht tttmt 
tthtt tmttt ttthb ttttt tttbm tthmm ttttt bttmt tmbtt ttttt ttttt ttttt bbmtb btttt mbttt mmbtt 
mhttt bttbt bttbt tbbtt tmttb tbttt ttttt btttt tttbb mtbbb btttt bbtbb tttbt ttbmt ttttt mthtt 
bbtbt ttbtm tmttt tbmqt ttttb tttmt ttttt bbbtt tthtt bbbbm btttt btmtt tbmtm ttttt tttmh tbbmt 
ttmtt ttttt tttbb ttbbb ttttq ttttt tbttt ttmtb mtbtt btttt tthtb ttmbt tbtbt bbttb tbbtt ttttt 
tbtbt ttttt ttttt tmttb btttt tttbt mttbt tttqt bmttm tbbmb mmbtt tmhtt btmmt ttttt ttttm bbttt 
bttbt btbtt tbttt tbtyt tmbtb ttttt tbtbb tttmt ttmtb btttt mthbt bbtbt tbtbt hbttt mttbt btttt 
hbttt btttt tttbt ttttt tttth tbtmt ttthb ttbtt ttbtb bmmbb ttttt htttb ttttt tbttb ttttb tbttb 
mtttb tbttt tbtmt ttttt ttttm ttttt bbttt htbtt btttt ttttt ttttm ttttt tttbt tmmtb ttmbt qbttt 
ttttt tmtmt btttt tthth tttmt ttttt bttbm ttttm bhmbt tbbbt thmmt ttttt ttttb ttttb ttttt tmmtm 
tbbtt ttmtt btmbt tttgh tbbtb bmttb tttbt bttbt ttbbm ttttt htbtt tttbb btttt tbtbt bttyt btttb 
ttttt tttbt ttbtt ttttt ttbth btmbt tttbt ttbtt tbbbt ttttt ttmbm bbbtt htttt ttttt ttttt btbtb 
ttttt bhtbt ttttt tttbt btbbb mtttm btttt tbbtt ttbtt tbbtt ttttb ttttt tbttt ttmtt btttb tbttt 
tmttt tttbt tttbb ttmtt bttmt ttttm ttttb btttt btbtt tttmb mthtt tbtmm mbbht tbttm ttbbt bttth 
tmttt ttttt htttt tttmt thmtt tbtbt bttbt ttttt ttttt thtbt btttt ttqtt ttttb tttbb tbtht ttttt 
tttbb ttttm ttttt tbbtt tttth btttt ttttt tttbt mmttt tbttb bmbtt tbttt btbtm ttttt ttbbt bbtbt 
tttbb tbttt ttttt tmmtt tmbbt ttbtt bbttt bmhtt btbtt bbtbt btttt tttbt tttbt ttbbt tbttb mtttt 
ttttt ttbbt ybtbt tmttb tmttm ttttt mbttt ttttt mhttb ttttt btbbt bbmbm bbttt tbttt bhttt ttbtt 
ttttt tmhtt thttt ttbmb ttmbt tttbt tttbt mtttt ttttt ttttm ttbtm ttbbt bbbtt ttbtm tmtbt ttmmm
