ppttp ttttg tgtgt tpgtt ttgtg gtttt tpgtg ttttg ttttt ttgtt ttttp gtwti ttggt ktggt tttgt tpggt 
ttggt ggttg tkttk ttttt ttttt ttttt ttttt ttttt tgtpp tkttt ttttt tkktg ttttt gtpkt tptgt ttttt 
tgttg ttttg ptttp ttttt ttttt tgtgg ttttt tgttt kgtgg tgttt ttttt ptttt ttttt gtttt ttttt tgttt 
gtttg ttttt ggttg gtgtt gttti ttttt tpggt ttttt ttttt ttttk gtttg tttgg pgttt tpgtt tggtt gtttg 
ttttt tttgt tgttt ptttg gtppt twttg tttti gtggt ttttp tgttt ttgtt gtgpg ttttt ttttt gktgg ttttt 
ttttg ttgit ttggg ttptt tgtgt tgttg gtttt ptptt gtttt itgtk gtgtg tgtgt gtttt ttttt ttgtt ttttt 
tottt tggtt titkt ttttg ttgtt gtgtg wtttt pitgp gtgtt tgttt ptttg ptttt kttgt gptgg kgttt tgttt 
ttttt tttgt ttptt pkttt gtgtk tkttg ttttg tgtgt tttpt ggttt tttgw gtttg gtgkg ptttt gttkt tttgk 
ttgtt ktgtt ttopt pttgt tpttt gtttg ttttt gggtt ttttt tgpgp ttttt ttttt ttttt tpgtt ttptt ttttw 
ptktg tpggt ptttt tgttt ttgtt ttipt tpgtg tptkt ggtpt ttktt ggptt ttggg tttgt iggtt ttttp tgtgt 
ttttt tpttt pttgt tttgt tgttt gpttt ttttg tgptp tgtpt tttgt tttpg ttttt pttgp ttttt ttktt ggptt 
gttpt gttpt gpttg tttgt gpttg gtgtp tggtt gttgt gtptg ttttt ggtgp gggtt tttgt ppttg ttttt tgttt 
ttttt ggtgt ttgtt ttttt ttgtt tttgt ptttg ttttt tgtgt ktttt ttkti ttptp tttpt ktttt tttgg ttttt 
ttgtt gtttt ttttp gkgtt ttttt tptgt tttgt gtttt ittgt gttgt ttggt tgttp ttttt twttt tpgtt gptkg 
gtttt gtttk gpktt ttttt tgpgt tfttg ggtti ttptk ttttt tggtk pttpt ggtgp gtttt ttgtg gtggt ttttg 
tttpt tptgt tttgt ttptt gttpt tttpg ttggt tggtt tttgg ttggt tttgg itttg ptptt ttpgg gtttt ttgtg 
ttttp ggtgt tgtgt ttttt gtttt tttpp gttkg ggttg gttgg ttttt ggttt tgttt ttptt gtttt ttttw pppgg 
tpgtt tkgtt tggtt tgttt tggtt tttgg ttttt ttttg tpttg ppgtt ttttg ktttp tkggt ttgtk gpttt tptpt 
ttttt tgtgt ttgtt ttpgg ttttt tttpg ttttg ttptt gtttt tgttt gtttt ttttp tttgt tggtg ttttt tggtg 
ttttt ttttg ktttg tttgt tgttt ttttt ttttg ggtgt ttttt gtttg ttgtt tgttt tgttt ttgtt ttttt ttttt 
tgpgt tkttt pgttp gtgtg tgttt ttttt ttttt tgttt gttti gtgtg tpttg gtgtg tgttt pttgt gtttt tgtpg
