ggggf xggfg ggggx fggff gggfa ggggf ggggf ffxaf gggfg xfgaa gfagg ggggg ffxxx gaggf ggygg gxgfg 
gggfg ffxxg ggffg fgfgf gaggx fgggf gxggg fggxg gfxgx ggggf ggfgg gfgxg ggggg fgggg gxgfg ffggg 
gxfgg ggggg gxgxg gggff ggfgg ggggg xgxyg ggggx ggggg fggxg ygfgg gggfg gagxg xgagy fgggg gxxgg 
fxggg ffggf gfggg gfxgy gfggg ffggf gfgxg dxgga gfggf gxggg gfggg gggff gggxg ffggm ggaff gggag 
gffgg gfxfx gfxgg xfgff ggfff gggff gyggg gggyg ggxxg fgxgg fgggg ggfgg ffgxg fggfg gggag gggff 
ggggf fggfg gffgg gfxgg ggggg ggxxx gfggg gfgag gfggg afxfg ggggf ggfgg fxggg gggfg ggggg gggfg 
ggggg ggfgg ggagg ggggg ggxfg ggfgg gffgf gffgx gggfg gffgg gggxg ggfgg mfgfg fgggg ggggg fgffg 
gxggf gfgfg xgggg gggfg fxgff fggfg fgggg fgggg gfggg ggggg ggfay ggggg ggggg ggygf ggfgx gggfg 
ggfgg faggg gfffx gfgfg agxgg ggggx ggxfg ggggg gggfg gfggf gffgx ggfxg fgfgg ggfgf axgxg ffgff 
agxgg fgggg ggggg fggga ggggf fgggm fxggg fgggg ggfgg fxfgf ffggg ggggf gfggg ggggg fgygg gfggg 
xgfxg ggggf xfggf gggfg ggggf fgfxg fgafg gfggg gaffg xgggg gffgg gggga gfggg gggag gggag gggfg 
gggga fgggg gggxg ggfff gggag agmgx xgfgg fgggx xfggy xgfgg ggggg gffgg ggggf xfggg ggggg gfggg 
ggggg gggfg gggmx ggxgf ggggy gggfg gfaxg xgggf ggggf gfggg fgggf ffggg gfggg fggff ggggg ggfgf 
ggfgg gfggg ggfgg ggggg gfggx fyygx ggffg xgggg gfggg fggfg xgggf ggggg agffg ggggf gggfg gxgxg 
gaagf fxgyf gffgg fgggg gfffg fgggg gfggx ggfgg ggggg agfgf ffggg ggxgg gfggg ggggg gffgg gggff 
ggggg ggggf gfgyf ggagx gxfgf ffgxx ggfgx gfxgg gfgxf ggggg ggfgg ggggg gggag gggfg fgfgg gfggg 
fxxff ggggg gggff ffggg fggfg gffff fgfgf ggfaf ggfgg fgggg ggggf ggggg ggfgg gfgfy ggggf gfffg 
ggggf gfxgg gfggg gfggg ggggg xfggf gfxgg gggga ggfgg ggggg xggff gfxfg gxxgg ggggg ffgff gxfgf 
gfgxg gggxx ggfgf ggggg ggfgg gggff gggfg xfxff gfxgf gxggg ggxgg ggfgg ffggg fffgg gfggg xgagx 
gggfx fxgfg ygggg faggg gfxxg ggfgg ggfgf xaggg ggggg ggggg gfgag ggfgg ggxgf fffgg agfgf gfgxg 
gxggg fgayg ggggf fgggg ggxfx xggfg ggmfg xgfgf gfggg xffgg gaffg gggxg gggfg ggfaf affgf gxggg
