rzrkr zrzrr rrrrr rgzkz rrrkk rzrrr rrrrr zrkrr rrrrk rrrzr rzrkr rrrzr zrkrr rzrrk rrzrk zrrkn 
krrzr rrzrr rrrrr zgzkr rkrrr rrrrr rzzrr rrrrr zzkrk rrrzk rrrrr zkzrr rrrrz zrrrr rzzrr krgrr 
rrzzr rzzgn rzrrr rrrrz rkkrr rrzrr rrrzr rrzkz rrrgr rrrzr rrrrr rrkrg zzrkz rzrrz rrzrr rrzzg 
rrzzk rrzzr zgrkz rzrzz zrrrr rrzrr rrzzr rzrrr krrrr zrzrk rrzrr rzrzr rrrrr rrrrr krrrr rrrrr 
krrrr rrzzr rzzzr rrrrr wrrrz zrzrk zrrrk zzrrr rrrrr rrzrr krzrr zrrrk rrrrr rrkrr rrrrr rrkzr 
rkrkz rrzzz zrrrr zrkrr rrrrr zzrrr rrrrz rkrrr rrrrr rrzzz zzzrr rrzrr rrrrr rrkkr rrrzr rkgrz 
zrznx rrrrr rzwrr rrrrr zrkrr rkzrk rrzzr rzrrz rrrrz rrrzr rrrrr zrzrz rrrzg zzrrg rrrzr zrrrz 
rzrrr rrrzr rrzrz zzzzz rgzrr zrrrr rrrrr rkrrg rrrzr rrzzr zrrgk rrrzr zrrzz zzzzr krrrz krrrr 
rrrrz rrrzr rrrrr krrrg zrrzr rzrrr rrrrz zrrzk rrzrr rrrrr rrrrr zzrrr rrrrr rrrzz zczrr rrrrr 
zrzkr rrrzz rrrrz kzrzr rrrkr rrrrk krzrr rrkgz rrrrr rrzzr rzrrr zkrzr rrzzz zrkwr rrrzk rkkzr 
rrrrz nrrrz rrrrk rzrrr czrrr zzrrr rzrrr rzrrr zrrrr zrkzk zrrrr rrrrr kkrkr rkrrr zkrrr zrzzz 
zrrzr rrrrk zrzzr rzrkk rrzrr grzkr rrrrr zrrrr rkrzr rrrrr rzzrr rrrrr rznrr rrrzr krrrr kkrzz 
rrrrr zzrkz rrrrr rzrzr rrrzr rrzrz rrzrz rrkrr rzzrk rrrrr rrrzr zkrzn rrrzg kzrkr zgrrr rkrrr 
rrzrr rrzrr rkrrr rrzrz zrrrz rrrrr krrzr rzkrr rzrrr rrzrr rxkrr rrrzr rrrrr rrrkr rrkrg nrkrr 
rrrrr rzrrz rrrrr rnrrk rzrrr znrrk rrrkz krrrr rrrrr rrrrr zrrrr rrrrr kkrrr zrzrr zrzrz kzrzr 
grrzz rrrrr rrzzz zzzrr rrrzz rzrzr rrrrr kkrrr zrzrr rrrzg rzrzz rrrzr zrrrr zkrrr rkrrr rgrrr 
rrzzr krrrz krrzr rrzkr zzrzr krrrz rrzrz rrrrr rzrzr rrrrr rrzzf zrrrr rzrrr zzrrr rrzrr rrzrz 
rzrrr rrrrr rrzrr zrrrr rzzrr rrzrk rrrkr rrrrr rkrkr rrrrr zrkrz rzzrr rrrrr rzrzr rrzrg rrrzr 
zrzkk rkrrz krzrr rrzkz zrrrr rkrrz rknzr zrrzr rrrrr rrzzr zrrzr zzrrz rrrrr zzzrz rzrzr rrriz 
rrrnr rrrrg rzzrr zzrzr rzrrz rzrrk rrrrr krzrr rzrzn rrzkr rrrzr rzrrr zrzrn rzzzr zrrrr rrrkr 
rzrzr zkkrr rrzgr krzrr rrzzr rkrkz rrrrz rzrrk rzzrr rkzrz rrzrr zrrzr rrrzr rzrrg zzrrr krrrz 
rrzkr krzrr rkrrz rzczg rrrrr rrrrz rrkrz rrrrr rrrrr rrrrr zrrrr rrrrr rzkrr rrrzr krrrr rzzkr 
grrgr rrrzz rrrrr zzrrz zrrrr rrzzr rrkrz kzrrr rrrzr krrzr krkgz rrkzz rrgrk rrrnr rrrkr krrrr 
rrrrr rrrzk zkzrr rrkrr rkrrz rrrrr rrrzr rrrzr rrrrg rrrgr rrkzr wrrrr zrrrr zrzzr rkrrr rrrrr 
zzrrr rrrzr rrkrz rzzrr rrrrr zrrrr rrrrk rrzrr rrzkr rrrrz rzzzr gzrrr rrzrr rkkrz rrzrr rrrrr 
rrzrr krrkr rrrzg zzrrr grrzr grrrz krkrr zrzrr krrzk rrrrr zrrnz zrrrr rrrrz zkrzz rrzzr zrrrr 
rrrrn rzkkr krrrz rrrrr rzrrr rrrrr rzrzr rzrrk rrrrr rrkrg zrrrr rzkrk rzrrz zzrzr rrrrg rrrrr 
rrrrg kkrzr rrkrr zrrrz krkrr grrrz zrrrr rzrrr rzrrg rrrrr zzrrk rrzzz zrzzz rzzrz rzrzz rrrrz 
rzrrr rgzrr rrrkr rrzrg zrzrr rrrrz rrrzr rrrrr zrrrk rrrzr zrzrr rrzrr zrrzr rrzzr zzzrr zrrrz 
rrzrr rrckz rrrrk zgrkz zrrrr rrrzr rrrrn rrrzz rrrkr rrrrn zrzrr rrrrr rgzrz rrrnr rrrrz rrrzr 
rzzrr zrzrr rrrrr rrrrz zrzrr krzkz rzrrz zrrrz rrrrr zrrrr zrrrr rrrzr rzgkn rrrrz rrrrz grrzz 
rrrrz rgkrr rrrrr rrrrr rkrrz rkrzr krrzr rrrzr kkrrk rrzzr zzrrk kzzrr rrrzr rzzrz rzrrr rrrzz 
rrrrz zrrrr zzrrr rzrrk krrkz zrnrr rnrrz krrrr rrgrr rgrrr rkrzz rrrrr rrrrr rzrrr rrrkr rrrrr 
zrrrr rrrkr rrrrz kzrrr rrzrg rrrrk rrrrr rgzrr rrrzr zrrrr zrrzr rzzrr rrrrr rrrrz krrrr rrrzr 
rzrzr zrrrr rxrrr rzzrk rrrzr rrzrr rrzzz rrrrr zkrrr zrrkr zkrrk rrzrr rzrrz kzrzz rrrzz rrzrz 
rnczr rrrzr rrgrr rrzrz rzkrz zrzzr rrkrr zrzrr zrrrz rrzrr rzzrr krrrr zzrrr zzzrr zzrrr rrrkr 
rrrzr rrrrz kzrrr zgrrr rrzzr rzrrr rkkrr rrzrr rzrrr zrrrz rrrrk rrrzr grzkr zzrgr rrrrr rrrrr 
rrrzr rzkrr zzrzz rrrrr rrrrr rrzrr rzrrr zrzgk rrrzr rznzr rrrrr rkkrr zrgrr rzzrk zrrrr rrzrr 
krzrr zkkrr rrrzr zrzkr rzrrz krzrr rrrzr rrrrr krzzr rkrrr rrkrr zzrrr zgzrz rkzrr krrrr rzrrr 
zrrrr rrzrr zrkrr rrrrr rkrrr zrrzz rrkrr krrkr rrrrr krrrz rzkzr rrrrr rzzzz rrrzr rgzrr rrzrr 
grzkr rrrkr rrrrr rrkzr rnrrz rrrrz rnrcz zrrrr zrzrr rrrkr nrrrr rzrrr rrrrr rrrkr krrrr rrzrr 
zrrrr nrrrk zkrrz rzrrr rrrrr rzzrr rrrrr rrzzz rrgzz zrrzk zrrrz rrrzr rrzrk rrrrr rrzzw rzkzr 
rrrzg rrrrr zrrrr rrrrz zrrrr rrrrk rkrrr rrrrr rkzzr krzrr rrrrk zwrzr zrrzr rrrrr rrrrz rzrrk 
rrrrr rrzrr rzzrz rrrzr rrrrr rrrrr zzrrr rzzzz rrkkz rrrzr rrzzz rrrrr zrznr rrzrz rkrkz rzrrz 
rrzrg crzkr rrrzz zkrrr zrrrr rkrrr rrrrr zrrrk rrzrr rrrrr rrrrr rrrrr zzrkk rrrzk rrrrz rrrzr 
zkrrz rrrzr zrrrr zrrrr rrrzr rrrrr zkrrz rzrzr rrrkz krrzr rrzkz zrkgr rrrrr zrzzr rkrrk zrgrr 
rzkrr rrkrr rrrzr rrrzr gzrgr rrzrr rrrzr wzrrr rrrzz rrrrn zrrrr znrrr rzrzk rrrrz rzzrr rzzrg 
zrrrr rrrrz zrrrw rrrrr zrzzr kkkzr rrrzr zgzzz rrrrr rzzzr rzrrz zzzrg rrzzr krrkz zrrzr zrrrz 
rrzrz zzzrr rrzzr zzrzz rzrrk rrrzr krrrr rrrrr rrrrz rrrrr rkrrr rrzrr rrrrr rzzzr rzzrk zzrrr 
rrzrr rkrzr nrrzr rrrzr rrrzr rrrrz zrzrr zzrkr zrrrr grzrz zrrrz rzkrr rzrrr rrzzz zzzzk rzrrg 
rrrrr zrrrr rrzrr zrrzn rrrrr rrrrr rzrzr rrzrz krzzr rzkgr rrkrz rrrrg rrrrk rrrrr rrrrz zrrrr 
rzrrr rrrzz zrzrz rzrrr zzrrr rrrrz rrrkr zrkrr rrrrr rrzrr rgrzr rrrrk krrrr nrzrr rrrrr zgzgr 
rrgrr kzrrr rkzrr rrrzr rrzrr zrrzz rrrzr zrrzr rrzrr rrgkr rzzkz rrrzr rrrrk rrzrr zrrrr gkzrz 
rrzrg rrrzk kzrzr rrrrr rrkrr rrrrr zrzgr rrrrr rrrrz zrkkr rrrzr zrrzr zrrrr rrrrz kzrgr rrkzz 
rwgrr rrrrr krrzr rrrrz rgrrr zkrrr rzrrr rzrrz rrrrz rrrrr kzrrr zrkrz rzrgr kzzrr rrkrk rrrzr 
zrrrr zzgrr rzrkr rzrrr rrzzr zrrrr kzzrw zzrrz rkrrr zrrzg krkrr rrzrr rrgrr rrrgr rrrrr zrrzr 
rrkrz zrzzr rrrrr rzzrr rzrrz rkgrr kzrrz zrrrr grzkr rrrgr rrrrz kgrzz rrkrr zrrzz zrrrr rrkzz 
rzrzr rrggz rrrrz zrrzr rrrrz zrrrr rrrrr rrrrr zrrrz zrrrr rrrrr zrzrr zrrrz rkrrr rrzrz rrrzk 
rrrrr rrnrk rrrrr rrzkr rrrrr zngrr rrrkr rrrrr rzrrr rrgrk rrrrr rrrrr rkrrz zrrrr zzrzk rzzzr 
rrrrz rrrrr rzrrr rzrrr rrrrr zrzzr krrrz grrrr zrzrz rrkzz rzrrr zzrrz rrrrr rrrrz krrzr rrrrr 
zzrzr rrrzg rrrrr gznrz rrzrr rrrrk wrrrr rrzrr rrrrr rzrrr rrrrz rgrrz rgrzz zgrrr rzzrz rzrrr 
zrrzr rrznr rrnkz rrrwr rzkrk rrrzr rkrrw rrrzr rrrrr rrzkr rrrkr rkzrr rrzrr rkrrr rrkzr rrrrr 
zrzzr rrgrz zrzrz rkkrk rzkrr rrrrz rrrzr rrrrr rxrzr zzrrr rrrzr zrrrr rrzrr rrzrz rzrrz rrrzr 
rrzrr rrrrz zrrrz rrrrz rrrzr rrrzr rzrrz rrrrr zzzrr rrrgr rzrzr rrzkr rkrrk rzrrr gkrrz rrrrr 
zrzrr rrzrr zzrrr rrzkr rrrrz rzrrr rzrrr rzrzr zzrrk grrzz rrrkk rgrrz zrrzr grrzr rkkzz rrzrr 
rrrrr rzzzr krrrk rrrzr zrzrr zrrzz zrrrr rkkrr grzzr rrrzr rkkgr rrkrz rzzrz rrrrr rrrrk rrrrr 
rrrrr rzrkr rzrrr zrrrr zrrrr rrrzr krrrr rrrrr rrrzr rrzrr rrrrg rrrrr rrrzr rrrrz rzrrr rzrrr 
rrnkk rzrzz rzkrk rrrgr rrgrr rrkrr rrzrr rrrrr zkrrr rrrrr grrrz rzrrr rrkzr rrrgk rrrkr rzkrr 
rrrrz rzrzz crrzr rrrrr rrrrz rkrzz krrrr rrrkr zrgrr krrrr rzzrr rrzrr rrrzr rzrzz zrrrr rrrrr 
rrzzr rrkzr rrzkr rrrzr rrzzr rrrrr rrrrr rrrrr krrrr krrzr rzrrr rzzrz rrrzr rrzzr zrrrr rzkzz 
rrzrz zrzrr rrrrr zzrrk zrzrr rrzrr rrrzz rrrrz rrrrr knrrc zzrrw nrrrr grrzk kkrrr rrzkr zrwrz 
rrrzz rrzrz rrrzr rrrrr zzwrz rzzrr rrrrr rkrzz rzkrz zzkrr rrkrz rrzkr rrrzr rrkkr zrrrz rrrrr 
krrzr rrrrz rgrzr zrzzr zrrzr zgzrz kkrrr rrwrr rrrrr rrzrr rrzrr rrrrk rkzrz rkrrr rrrrr rrrrr 
rrrzr rzrrr rcrrr rrrrz zrrrz zzzrr rrrrr zrzzz rrzzr krrrk zrrkr rrzzz rrzrk zrzzr rkrzz krrnz 
zrzzr zrzrr rrzrr rrzrr rrkzr rrgnn kzrrr rrrzr rkrrz rrrkr rrzrz rzrrr rgzzr zzrrr rzrrr rgzzr 
krrrr rzrzz rzkrr rrrrr rrzzz rzzzg rrrrz rrrzr rrrzr rzrrz rzrrz rrrwr zkrrn rzrrr rrzzr grrrr 
rkzrr rrrzz rzrrr rzrrk rzrrr zrrrr zrzrr rzgrr rrkrz rgrzr zrzgr rkrkz rzrrz rnrrz rrkgr rrrrr 
rkrrz zgrrr rrrrr zzrrr rrrrr rrkzr rzrgr rzzrz wrzrr rrrrr rrrrr rrrrk rrzrz rrzkr rzrzr rkzrr 
zzzrz rrzzz rrzkr kkrkr rrrrr rrrrr rzrrk rrrzr rrrrg kzrkr zzrkw zzzrr rrzrk rkrrz rrrrr rrkzr 
rrrzr rrrrg gzrzr rrzrr rrrrr kgrzr zzrrr rrrrr rgrkz zrkrg rzrrz zrzrk krrrr rzzrr rrrzr rrzzr 
zzrrr rrrzr rrrrk rrkrr zgrrz rrrzz rrzgz rzzrr rrrzz rgrrr rrrrr krrrr rrkrr rrrrz zzrgr rkrrr 
krrrr krkkz rzrrr rgrrr rrrrr zrzrr zrrzr rkkrr rrrrr kkrrr zzzzr kzrrk rzkrz rrzzz zrzrr rzzrr 
zzrzz rrrrr rzkzr rrrrr zrrzk rrrzr rzrrr rrrrr rrzkn krrrr rrkrz rkrnr rrrrr rzrrr rrzrr rrrrr 
kkkzr zrrzz rrrkr zrrzr rrrrk rgrzr krrrr zrzzr rrrrr zrzrr rrrrr krrzz rrkrr zrrgr rrrrz zzrrr 
zzrwr rrzkr ggrrk zrzrz rzkrr rrrzg zrrrr rzrrr rrrkr rrrrr nkrzr rrrrz rrrrr zrrrr rrrrz zrrrr 
zrzrr rrkzz rrrrr krzzr rzrrr rrrgr rrrrr rzrrr rrzzr rkzrr rzkrz rrrrw zrzgr rgrrr rrrkk rzrzr 
rrrzr krrrr rrrrr rrkzz zrzkz rzzrz rrrkr rrrrz zrrrr grrrr zzrrk rzzrr zzzrr rzrrr zrzzr kzzrr 
zzrrk kkkzr zrkrr rzrrr rrrrz zrrrz rzrzk rrrrr rkzkz rrkrr krzrr rrrrr rrzzz zrrrz rzrzr rrzrr 
rzrzr rrrzk zzrzz rrrkr rrkrr krrrr zkzrr zzgrz rrrrz rrkrr zzrrr kzrrr rzrrr zrrrk wrrrr rnrzr 
krzrr zrrrr rrrrr rzrzr rrrrr zrrrr gkrrr zzrrk rrzzz rrzrz rzczr rrrrr rrzzr rrzgr zrrrr zrzrr 
rrrrr zrzrg rrrzr grzrz rrrrr zgrzz rzrzr rrrzr rrrrr rrzrr rzrrr zgrrr rzrrz rknrz rrrkk zrrrr 
rrrzr rzrrr zkrrr rrgrr nrrrr grzrr zzrrz zrrzr rrrrz zrrzz rzrrz rrzrr rzrzz rrrrz rrrzr zzzkr 
krgrr zzrrr zkzrr zrrrz zrrzr krrrz rzrrr rkrrr rrrzr rrrzr zzkrr rrrrr kwzrr rkrrr rnrrr rzzzr 
zrrrk rkrrr rrzzr krzzr rrzrr rrrrr rzrrz rrzkr rrzrz rrrrr rzrrr rrrrk rrkrz rrrrr rrrkz rzzrw 
rrrkr rzkrr rrrrr zrzrr grrzr zrrrr rzzkz krzrr rrkzr rzkgr rkrrz rrrrr rrrzz rzzrz rrrrr gkrgr 
rzzrz grrrz rzrkg rrrrz zzrzz zrrrr zrrrr rrrgz rzrrz rzzzz rrnzz rrzrr rzrzz zrzrg rrrrr rrrzr 
zrrzk rrzrr rzzrz rrzrz rrrrz rrrrr zrzrr zrzzr rrrzr kkrzr rrrrz zrrrr zzzrz rkrzg krrkk rrrrr 
rrrkr rgzgr rzrrr rzrrr zrrrr rrzrr rzrkr krrrr rzrrr rrzrr rkrrz rrrzr rrrrr rzrzr zzrzr rgrzr 
zkrkr krrrg rrrrr rzrzz zrrrz rrrzr rzzrr rzrrr zrkrw rkrzz rrzzr kgrrr rrkzr rrzkr rrrrr zzrrr 
rrzrz zkrrr zrrrz rrkrr rrrrr rzkrr rrrrz zrrrr krrrr rzrzr krrrr zkrrr rrrrz zzrzr rrrrz rrzzk 
zrrgz zrrzr rkrzr rzrrz rzrrr rkrrk rrrrr rrrzz rzzrr rzrrr rrzrr rzrzr rrrrz rrgzr rzzzr zrzrr 
rrrzr rrrzr rrzrk zrzrr zrrrr rrrrr rrrrr rrrzr rzzrr zrzrz rrrrr zzzgr rrrrr rrgrr krrrr krrzw 
rzrkz rzrzk rzrzr zrrrz rgzkr wrrrz rrkrr grzrr zrkrr zrzzr rrrrr rzkrr rkkzr rrrzk rrkrr rrrzr 
rwznr rzrrz rrrrr rzrrk zrrkz grrrz zkrzr zrrcr zrrkr rrzzr zrkrz rrzrz rrrzr rzrrr krrrr nrrrr 
rzrrr rzrkr rkrkr rrzrz rkkrz rrzrr rzzrr rgrrz rrzrz zrkrr rrzrr rrrrr zrrrz rkrzr rzrrk zkzrr 
rkzzr rrzrr rrzrr rrrrr rkrrr rrzrr zzrgr rrrrr rrkrr rzrrz rzzzr rrrrg rrrrz rrrrr zrkrr zrgrz 
zrrrr krrzr rrrrr zrrkz zrrzr zrrgr rrrzr rrrkr rrrrr rrrzr rrkrr zrrrr rrrrr zrkzr zrrrr rrzrr 
rkrzr rrrrr rxrrr rzzrr rzkrz rrrrr krzkr zzrrz krkrz rrrrz zzzkg rrrrr rrrzr rrrrr zrrrz zrrrz 
rkzkk rkkrz zrzgr rkrrr rrkzz zrrrk rrrrz rrrrz rrzrr rrzrr rzrrz rzrrr rrzrz rrrnr krrrz rzrzz 
rrrkr rrrrr rrrrr rzrrz rrrzg rrrrz rrkrr rrrrr rrrrr zzzrg zrrzr rzggr zrrrz rrrrr rrrzz rzrrr
