ttttt ttttt qqtdt tqttt ttttt dtttt ttttt qtqyt qttdq qqttt ttqtq tttqt tdttt tqqtt yttqt ttstt 
tyttt tqtdq ttqtt qtttq qqttd tqqqt tttqq tqttt ttqqq ttttt qtttt ttttt qqttt ttrtt ttttt ttqtq 
ttttq ttdqt tzqqt qqztt dtttt tqtqt qqttt qtttt tqqqt tttdy qtqdq tdqqt tzttq qtttq tqttt qtqqt 
qtdtt ttttq tyyqt qqttt ttttt qqtqt ttttt ttttt tqqtt qqttd tqtqt qytqt ttttt ttqdt tttqt tttdt 
qttdt qtytt qtttr ttttt ttqqd ttttq ttqty qtqtt dqtqt tqttt qtqtt tdqqz ttttt tqttt ttttq qtttt 
ttqtq qqqtq dqyrq qtttd qtqtt ttqtt tttdd tdqtq ttttt tqqtd qqttd ddddt qtttt tqttq ttqtt tqqtt 
dtqqt tqtdt ttqtt tttdt dtttq ttqtt ttttt ttttt dtttt tttty ttqtt qtttt tttyt ttqtt ttttt tttty 
ttrtt tdttt ttqyt tqtdt tqttt tqttt ttttq tttyt dtqdd ttttq ttdtd ytttt ttddt tqqtt tttyt qtqtt 
dqttt ttttt qtttt ttdtt qyqtt tqtqt tqttt ttdtt ttttt qttqt ttqdd tdqtt tqttt tttqq tttqt qttty 
ttttt tqyqy qttqt tqtdq tttdy ttttt tqdtt ttqtd tqtqt ttttt tqqqt tqqtq ttttq qtttq tttdq qtttt 
ttttt qqttt ttdtt tttdt ttttq qtqtt ttqtq ttttt tqttq ttdtt tqqqt qtttt ttqqt ttqdt tqtqt tdttt 
tttdq ttttt tttqq qttqt dtttq dttdt tqqqt ttdtt ztttt ttqtt ttttt tdttd tqtqq ttttt ttttq ttttq 
ttqtd ttttt tdtdt tdtqt tqtqt ttttt dtqtd qtdtt ttqtt qtqtt qtttt ttttt tqttq ttqqt dtqtq qtdqt 
qqttt qqrqq qqttt ttttt qtttt qqttd qtttq tdttq qtqtt tqttq tqtrt qttdq ttqtq qtdtt tttyt tqttt 
tqdtt tttqt tdtqt dtqqt ytqtt tqqqt ttqtt tqqtt ttttd tqtqt qqtdt qtttt tttqt dttdt ttttd ttttq 
dttqt dqtdq ttttt tqqqq qtqtt qttqt tqdtd ttqqt ttqtt tdttt tyqtt tdttd qtqtq ttdtt ytddt dtqtd 
ttttd qqttd ttttt tdttt qtttt qtttq ttttt tqqtt qqtqq ttttt ttqtt qqttt dqdqt rttty qtttd tqtqq 
ttttt tdqtq qqtdt dqtqt ttttt qtqqt qyttt ttqtq ttdtt ttttt ttttt qqttt ttttq ttdqt qttty ttqtt 
tttdq tqttd ttdtt tttqt tqtty dtqtt ttttq tqttd tdtqt tttqt qtdqt tdqtt tqtqt qqtdt ttdtt ttqtt 
dtqtq dtqtt tttdq tqdtt tqdtt yqttt ttttq rtttq tdqtq ttqdt tttqt ttqqd qtttt ttttd qtttd ttttt 
qqtqt ttttt ttttt tdqqt ddqrt ttttt ttttt tqqtt ttqqt qtttt tttqt dtttq qdqqq tttqy ytqtr ttqqq 
ttqtq ttttq ttqqy dtqtt ttttq tttqt qtdtt ttttt qqttr tqqqt qttyy qtttt tqttd qtqtt tqqtt tttrt 
ttttt ttqqq ttttt ttttt ttttt tttqq ttqtt dtttt tqtqt tttqt ttttq ytttt tqttq tqqtt tytdt tttqt 
ttttt tttqt ttttt ttqtt dttqq rqttt ttttt ttqtt tttqt ttttt ttttt tqqtt tttyt tqttq qtqtt tdqtt 
tqttt tqqqt ttqtt tttqq tqtqd ttttd ttttt dqtqq ttttq ttqtt ttdqq qttqt qtddq qttqy tttqq ttttt 
ttttt tqttt ttqtq ttqqq qtttq tttqt dqttt ttttt ttttt qttdq tyttt qtqqt trttq tttqd ttqtt ttttr 
tqttt ytttt tqttt tqqtt tqdtt ttttt tddtq tqqrq ttttq tqttt dqtqt qtqtt tttdt qtttd ttqtd qtqtt 
tqdtt ttttt ttttt tyqqt ttttt tqtqt qtttt ttttt tttqt qtttt qtttt ttttt qttqt ttdtt tttqt qtttt 
ttttt tqtqt qtytt dqdtt qttqt tttqt tqddq ttttt ttttt dtdtq ttdtq tttdt ttttq ttttt qqdtt tdtqt 
ttttt ttttt qtttt tqttt qqztt ttttt ttttq tqqtt qqttq tttdt tqqtt tttdt ttttd qqttt tttdt ttttt 
ttttq tttqq tqdtt ttqtt qyttt ttqtt tdttt ttqqd ttqtq tttqq ttttt ttdtt ttdtt ddttd ttqtt ttttt 
qqttq tqttt qttqt tttdt qtdtt ttttt tdttq qtttt ttqtt tttqt qtyqt ttttt qtttq tttqq ttttt ttttt 
qtttq qtttt ttqtt tttqt ttqtt qqttt ttttt ttttt ttttt dtdtd qqttt tqtdt ttttq tttqt ttttt ttttq 
ttdtt tqtqt ttttt tttqd tttqd ttqtq tqdqq ttqtt ttqtd tqqtq ttttt dttqt ttqtr ttqtt ttttq ttttt 
qtqty ttytt tdqtq tttqt tdtqt qqdtt qtttt ttqtt tdttt tttrt ttdtd ytqtt ttttt rqtqt tqtdt tqqtt 
ttttt tqqtq ttttt ttttt qqttt ttttt tttdt ttttt tttqt tdqtt qtttt tqtqq tttyt qtqtq ttttt tdtyt 
ttttq ttdrq ttttt ttqtd ttttt yttqt ttqyy ttttt ttttd tyttt ttttt tdytd ttdtt ttdqq ttttt ttttt 
dtqtt qqttt qqttt tdqtt tyttd qtttt tttqt tttqt tttqt qttqt ttttd tqttt ttdtt qdtxd ttqtt ttttt 
ttttt ttttt qtqtt tdttt ttttq tqdtt qtttq ttqtt rqtqt qdtqt ttdqt dtdqt tqqqt ttttt tttyt ttqtt 
qyttt qqtdt tttqq qttqt tqttd ttqtq tdttt tdttt tqttt tttyt dtttt ttttd ttqqq dtttt ttttt ttttd 
qtttt ttqtt tqttq tdtqt tttqt ddttt qdqtq ttqtt qtttt qtqqt ttdqt dtqtq qttqd qtqtt ttttt qyttt 
dtdtq tdttq ttttt qtttt qttqt tqttt dqttt trqtq tqttq qqtqt qtttt tttqq dqttq dtttt tdttt tttrd 
tttqt ttttt dtttt qqtqt tyttt ttttt tqttt qttdt tttqt ttttt tttqt qtqtq ttrtq ttttq tttrt qtdty 
ttttt trttt tqttt tttqq tttqd tqttt ttdtt qtdtt ttqqq tqttt tttqq ytttt ttttd ttqyt qttty tttqd
