aryai aayaa aaaaa yaaaa aaaay ryyyy yaaya araay aayaa kiaaa yaaka aaaaa aaaaa yyapy aakar aaaaa 
akaay ayyaa aaaaa aayaa ayaay aaark yyaak aryya kakka ayaay aayaa kaayy aaaaa aakya ayayk aayai 
kaaya akaaa yaaaa ayara ayaaa aayaa aaaya yyaaa aaaya yaaaa yaaaa akaay aaaay aaaky aaaar aaaaa 
aakay kaaaa yyaia aaaay aryaa aaaaa aaaka aakaa ayaaa aykay aaaaa aaaya yakai aaaaa ayyaa ayaaa 
ayaaa yaaaa kaakr yyaar ayyaa aaayy yarai yyyka yaaaa aaayk pykya praaa aaaaa aayaa kayaa aaaay 
aayya aaaka krayy aaaaa ayaka aaayy kaaay ykpra aaaaa aaaay aakya aayya yayay kyaaa yaaaa ayyyy 
yaakk aaaaa aaaay aaaaa kayar ayaaa yyaak yyaay aaaay yaaay akaaa yaaay aaaaa yyaaa akkaa ayaaa 
aaaaa yraay yaaaa aaaaa aayaa aaaay aykya ayaaa aaray kyaaa ayaaa yaaaa yraay aayyk yayak aaaya 
aaaka aaaaa yayka yyyyy akaay aaaaa yaaaa yayaa araaa iraaa ayaya aaayk yaaaa yyaya kaaaa yyaya 
aaaaa kaaaa yaaaa ayaya ayyaa aaaaa akaya kaaaa aayay aaaaa ayayk aayay aaaaa aakak ayaak aarya 
ayaya kaaay aaaak kykya yaaaa aaaaa akyaa yayyy yayay ayyaa aaara akayy kaaay aayar yaaaa aaaaa
