jjppp epejj pjjpp ppppp jpppj ppppp ppjpp jppjp jcejp jjpjp pjppp pjppj ejpjp ppppj ppppp jeppp 
ppejp pjcep jpepp pjjpe ppppp epepp cpepp pmppj pjppp pjejp peppp jpejj ppppp peppp pppjp mppjp 
pppmp pjepp pppje ppppj pjpje ppppp epepp pppcj pjepp jppjp ppppp jpjpj jpjpp pppjp eppjj pppjp 
jppep pjppp pppep ppppp jpjjp ppppp jjppc pcppj jjpjp cpjpp ppjjp cpepp pjpcp ppppp ppppp jjjjp 
jjjpp pppcp jppce pepjp ppppp pppej jjpjp pjpjp ppppe jpjjp pppjj pjppm ejjpj epjjp jppjp ppppj 
pppep pjjpp epjpp pjepj jpjpe pppmp ppppj ppppp eppcj jpjpj ejpjj jppjj ppppp pjpjm ppppj ppppp 
jpppp ppcjp ppjpe ppppj pppje pppjp ppjpp ppppp ppppc ppppj jpepp epjjp cppjp jpjjp jpppe ppppp 
ppejj epppp jppjp pjcjp pppcj pppje jpppj epppe jpppp jepjp ppjjj ppppp pjepp ejjpp pppjp spejp 
pmpjj pjsjp ppcjp jjepp ppppp pjppe jppjp jjppp jjmjp jpjpp ppppp pppjp ppppp jpppp epjpp epppp 
ppepp jppje pjejp jppjp ppmpp ejejp jpepp jppep pppjp ppppp pejpp epjjj pppep cjppp ppppp epppp 
ppppp pppjp ppeep pppjj pjppj ppjpp ppppe ppeep pjppj ppjcp ppcpj pjepp pejpp ppppp ppppp pppep 
jpppp pppjp peppp pjpjj jpjpp pppep jjjec pppjp jjjpp ppppp jpppj jpppp cjppp pjjpp jpjpp ppjjp 
jpppp epppp pppje pepep ppppj pppjp ppppp ppppp jpejj pjjjp ppppj pepje jjppp epppp jppjp pjppp 
pjppp peepj pjppj pcppp pjpjp ppjjj pjjpp eppjp pppep jpppj mpppj ppppp ppjpj jppjj jjjpj ppppp
