gggyg ggggg ggzgg ggggg ggpyg yggpy gyggp zgggg yyggg ggygy pgggg gyggg ygggg yyfgg yyygg zpygg 
ggggg gjgyg zyggp yyggg gyypy gygyg yyggy ggggg gygjg ygggg ggggg ggygp ggggg ypygp yggyz ggzgg 
pgggy gyggg gpggg ggggy gzpfy zgggz zgzyg ggggg ygggj ggggg ggggp yggyp gggyy gygyg gyggg ggggg 
pgpgz ggggg gggyg zgggy gpggg ggpgg ggggg yggpy gggyg gyggg gyygg gypyp gypgg ggygg ygggg ggggg 
yygyy gpygg ygggg gggyg gyggy ggggg ygggy ggggy ggggg jgggg zgpgg yyggg gyyyg yggpg ggggy ggggy 
gpygy ggggy yggyg ygygg ppggp yggyy gyggg gpggp ggggg ggzgy ggggy ggggy ggggp gyggg gggyg ggggg 
ygygg yyyyp ggggg gygyg gggyg yyygg gggyg ggzpy ggggg ygggg ygggg yggyg ggyzg pgyyy ggygg gygjy 
gggpg ggggg yyggy ggpgg ggygj gyggg ygggg gggyy gggyg gyygg ggyyy gyggg gpggg gzggg ggyyg ggggg 
ygyyg gggyg gyggg gygyy gggpy gyggy yygyy zgggg gpggg yygyg ygygg ygggg zggyg ggggg ggggg ggpgg 
gggpg ggggg yypgg ggygg gyggy gggpz gzggy gyggg ggypg ypjzg pgggp gygpg gpgyy ggzgg ppygg fgggg 
gyzyy ygggy ygggy ggpgg gggyg pgggg ggygg gyggz ygggg ggggy ggggg yyggg ggggy yyyyg gyggg ygygg 
gyygz ygggg gggpg gyggy pgpyg gpggg yyggg pgggg ggggg ggggg ggygy pgggg gygyg zgggp jgpgg jzgyy 
yggpg ggggg ggggj gpygy gpggy ggyyg yfyfy gpygg ggygg gyggz ygggz ggggg zzggg gyggg gyggy yggyg 
ygggg ygggg gygpg gggyg gggpy gyygy ggggg yygyy ggggg yggyg gygpg ygggg yggyg gygpg gyggp ygggy 
gggpg gyfgy gyggg gyygy yzggg gggpg ggygg gggyp pgggy gppyg ggggz gygpg ggggg ggggg ggggg ggpyg 
ggggg ggygy gyggg gfggg ggyyg ggggg ggggg zyyyp pyggg ygzgg ggggg ggggz gygyg ygggy ygpgg gggyg 
ggggy gyzgy ggygg gygyg ggpgg ggggg ggggz ggggp ggygy zggyp gpgyg gzgyy ggggy gggzg gyggy ygyjp 
ggggy gggyy ggggy yggzg ggggy gygyy yggyy gygyp gygjg yygyg ggggg gyggg yggyg gpggg yyggy ggyyz
